host_common_name	host_subject_id	sample_type	collection_timestamp	SampleID	latitude	longitude	study	Plant_ID	Site	Age	Compartment	From	Experiment	Cultivar	LatinName
rockcress	NA	root	NA	M1959P1167	NA	NA	boechera_wagner	4_D_6	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1373	NA	NA	boechera_wagner	5_A_7	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1015	NA	NA	boechera_wagner	5_A_8	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P774	NA	NA	boechera_wagner	5_B_4	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P967	NA	NA	boechera_wagner	5_B_5	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1339	NA	NA	boechera_wagner	5_B_7	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P828	NA	NA	boechera_wagner	5_B_8	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	soil	NA	M1959P1139	NA	NA	boechera_wagner	5_B_9	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1208	NA	NA	boechera_wagner	5_C_1	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1959P1166	NA	NA	boechera_wagner	5_C_4	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1038	NA	NA	boechera_wagner	5_D_10	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P890	NA	NA	boechera_wagner	5_D_11	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P786	NA	NA	boechera_wagner	5_D_3	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1030	NA	NA	boechera_wagner	5_D_6	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1078	NA	NA	boechera_wagner	5_D_9	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1310	NA	NA	boechera_wagner	6_A_1	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1064	NA	NA	boechera_wagner	6_A_11	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P953	NA	NA	boechera_wagner	6_A_8	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P943	NA	NA	boechera_wagner	6_B_12	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	soil	NA	M1958P1051	NA	NA	boechera_wagner	6_B_2	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P834	NA	NA	boechera_wagner	6_B_8	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1690P1398	NA	NA	boechera_wagner	6_C_10	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1959P1116	NA	NA	boechera_wagner	6_C_11	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P924	NA	NA	boechera_wagner	6_C_5	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P833	NA	NA	boechera_wagner	6_C_7	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	soil	NA	M1956P841	NA	NA	boechera_wagner	6_C_9	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1226	NA	NA	boechera_wagner	6_D_1	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1257	NA	NA	boechera_wagner	6_D_10	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1213	NA	NA	boechera_wagner	6_D_11	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1273	NA	NA	boechera_wagner	6_D_12	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P976	NA	NA	boechera_wagner	6_D_3	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1203	NA	NA	boechera_wagner	6_D_4	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P988	NA	NA	boechera_wagner	6_D_9	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P909	NA	NA	boechera_wagner	7_A_8	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	soil	NA	M1958P1052	NA	NA	boechera_wagner	7_A_9	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	soil	NA	M1958P1034	NA	NA	boechera_wagner	7_B_4	Duke	NA	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P77	NA	NA	boechera_wagner	8_0008	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P195	NA	NA	boechera_wagner	8_0016	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P153	NA	NA	boechera_wagner	8_0019	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P394	NA	NA	boechera_wagner	8_0024	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1719	NA	NA	boechera_wagner	8_0028	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P161	NA	NA	boechera_wagner	8_0032	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P353	NA	NA	boechera_wagner	8_0034	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P531	NA	NA	boechera_wagner	8_0039	Par	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P969	NA	NA	boechera_wagner	8_0050	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1959P1108	NA	NA	boechera_wagner	8_0051	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1709	NA	NA	boechera_wagner	8_0053	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P606	NA	NA	boechera_wagner	8_0074	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P875	NA	NA	boechera_wagner	8_0082	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1231	NA	NA	boechera_wagner	8_0086	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P611	NA	NA	boechera_wagner	8_0087	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1690P1382	NA	NA	boechera_wagner	8_0088	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P729	NA	NA	boechera_wagner	8_0090	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P701	NA	NA	boechera_wagner	8_0096	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P643	NA	NA	boechera_wagner	8_0098	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P724	NA	NA	boechera_wagner	8_0101	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P454	NA	NA	boechera_wagner	8_0106	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P662	NA	NA	boechera_wagner	8_0107	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P589	NA	NA	boechera_wagner	8_0114	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P564	NA	NA	boechera_wagner	8_0115	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P293	NA	NA	boechera_wagner	8_0149	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P221	NA	NA	boechera_wagner	8_0157	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P422	NA	NA	boechera_wagner	8_0158	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P581	NA	NA	boechera_wagner	8_0160	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P693	NA	NA	boechera_wagner	8_0162	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P182	NA	NA	boechera_wagner	8_0167	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P549	NA	NA	boechera_wagner	8_0171	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P239	NA	NA	boechera_wagner	8_0174	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P205	NA	NA	boechera_wagner	8_0195	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P83	NA	NA	boechera_wagner	8_0196	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P925	NA	NA	boechera_wagner	8_0200	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P21	NA	NA	boechera_wagner	8_0203	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P214	NA	NA	boechera_wagner	8_0204	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P985	NA	NA	boechera_wagner	8_0205	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P426	NA	NA	boechera_wagner	8_0206	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P607	NA	NA	boechera_wagner	8_0209	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P993	NA	NA	boechera_wagner	8_0226	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1365	NA	NA	boechera_wagner	8_0242	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P369	NA	NA	boechera_wagner	8_0243	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P318	NA	NA	boechera_wagner	8_0250	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P381	NA	NA	boechera_wagner	8_0258	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P112	NA	NA	boechera_wagner	8_0274	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P467	NA	NA	boechera_wagner	8_0283	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P73	NA	NA	boechera_wagner	8_0297	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P883	NA	NA	boechera_wagner	8_0302	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1065	NA	NA	boechera_wagner	8_0307	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P138	NA	NA	boechera_wagner	8_0318	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P307	NA	NA	boechera_wagner	8_0326	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P231	NA	NA	boechera_wagner	8_0327	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P190	NA	NA	boechera_wagner	8_0328	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P516	NA	NA	boechera_wagner	8_0330	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P485	NA	NA	boechera_wagner	8_0339	Mil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P618	NA	NA	boechera_wagner	8_0351	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P491	NA	NA	boechera_wagner	8_0358	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P616	NA	NA	boechera_wagner	8_0365	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1717	NA	NA	boechera_wagner	8_0370	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P451	NA	NA	boechera_wagner	8_0373	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P749	NA	NA	boechera_wagner	8_0383	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1292	NA	NA	boechera_wagner	8_0388	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P690	NA	NA	boechera_wagner	8_0390	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P578	NA	NA	boechera_wagner	8_0392	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P631	NA	NA	boechera_wagner	8_0393	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P667	NA	NA	boechera_wagner	8_0398	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1314	NA	NA	boechera_wagner	8_0400	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P576	NA	NA	boechera_wagner	8_0411	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P673	NA	NA	boechera_wagner	8_0413	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P707	NA	NA	boechera_wagner	8_0419	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P486	NA	NA	boechera_wagner	8_0424	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1957P984	NA	NA	boechera_wagner	8_0428	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1714	NA	NA	boechera_wagner	8_0430	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P316	NA	NA	boechera_wagner	8_0448	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P255	NA	NA	boechera_wagner	8_0452	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P569	NA	NA	boechera_wagner	8_0464	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1304	NA	NA	boechera_wagner	8_0483	Mil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P728	NA	NA	boechera_wagner	8_0488	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P757	NA	NA	boechera_wagner	8_0493	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P500	NA	NA	boechera_wagner	8_0537	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1705	NA	NA	boechera_wagner	8_0545	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P588	NA	NA	boechera_wagner	8_0546	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P458	NA	NA	boechera_wagner	8_0548	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P574	NA	NA	boechera_wagner	8_0552	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1960P1222	NA	NA	boechera_wagner	8_0557	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P475	NA	NA	boechera_wagner	8_0560	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P645	NA	NA	boechera_wagner	8_0561	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P613	NA	NA	boechera_wagner	8_0562	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P535	NA	NA	boechera_wagner	8_0573	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1959P1186	NA	NA	boechera_wagner	8_0574	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P906	NA	NA	boechera_wagner	8_0580	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P132	NA	NA	boechera_wagner	8_0589	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P92	NA	NA	boechera_wagner	8_0593	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P810	NA	NA	boechera_wagner	8_0606	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P67	NA	NA	boechera_wagner	8_0608	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P37	NA	NA	boechera_wagner	8_0609	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P256	NA	NA	boechera_wagner	8_0612	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P566	NA	NA	boechera_wagner	8_0617	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P684	NA	NA	boechera_wagner	8_0625	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P163	NA	NA	boechera_wagner	8_0631	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1712	NA	NA	boechera_wagner	8_0635	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P124	NA	NA	boechera_wagner	8_0647	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P90	NA	NA	boechera_wagner	8_0656	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P238	NA	NA	boechera_wagner	8_0663	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P378	NA	NA	boechera_wagner	8_0672	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P350	NA	NA	boechera_wagner	8_0675	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P651	NA	NA	boechera_wagner	8_0677	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P306	NA	NA	boechera_wagner	8_0678	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P228	NA	NA	boechera_wagner	8_0679	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P296	NA	NA	boechera_wagner	8_0681	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P219	NA	NA	boechera_wagner	8_0690	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P691	NA	NA	boechera_wagner	8_0698	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P477	NA	NA	boechera_wagner	8_0703	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1690	NA	NA	boechera_wagner	8_0713	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P540	NA	NA	boechera_wagner	8_0714	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P487	NA	NA	boechera_wagner	8_0715	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P404	NA	NA	boechera_wagner	8_0719	Par	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P212	NA	NA	boechera_wagner	8_0773	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P383	NA	NA	boechera_wagner	8_0775	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P240	NA	NA	boechera_wagner	8_0776	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P128	NA	NA	boechera_wagner	8_0790	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P356	NA	NA	boechera_wagner	8_0803	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P734	NA	NA	boechera_wagner	8_0820	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P499	NA	NA	boechera_wagner	8_0821	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P536	NA	NA	boechera_wagner	8_0822	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P682	NA	NA	boechera_wagner	8_0823	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P507	NA	NA	boechera_wagner	8_0828	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P745	NA	NA	boechera_wagner	8_0833	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1959P1152	NA	NA	boechera_wagner	8_0834	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1715	NA	NA	boechera_wagner	8_0845	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P552	NA	NA	boechera_wagner	8_0849	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P476	NA	NA	boechera_wagner	8_0850	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P703	NA	NA	boechera_wagner	8_0853	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P470	NA	NA	boechera_wagner	8_0864	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P537	NA	NA	boechera_wagner	8_0891	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P29	NA	NA	boechera_wagner	8_0897	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P184	NA	NA	boechera_wagner	8_0898	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P276	NA	NA	boechera_wagner	8_0900	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P446	NA	NA	boechera_wagner	8_0908	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P207	NA	NA	boechera_wagner	8_0909	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P317	NA	NA	boechera_wagner	8_0910	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P760	NA	NA	boechera_wagner	8_0911	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P575	NA	NA	boechera_wagner	8_0914	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P700	NA	NA	boechera_wagner	8_0915	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P565	NA	NA	boechera_wagner	8_0922	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P449	NA	NA	boechera_wagner	8_0926	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P670	NA	NA	boechera_wagner	8_0932	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P614	NA	NA	boechera_wagner	8_0942	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P766	NA	NA	boechera_wagner	8_0958	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P513	NA	NA	boechera_wagner	8_0961	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P497	NA	NA	boechera_wagner	8_0964	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P571	NA	NA	boechera_wagner	8_0969	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P619	NA	NA	boechera_wagner	8_0970	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1959P1113	NA	NA	boechera_wagner	8_0971	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P573	NA	NA	boechera_wagner	8_0976	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P621	NA	NA	boechera_wagner	8_0982	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P512	NA	NA	boechera_wagner	8_0983	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P738	NA	NA	boechera_wagner	8_0991	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P672	NA	NA	boechera_wagner	8_0993	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P730	NA	NA	boechera_wagner	8_0998	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P598	NA	NA	boechera_wagner	8_1003	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1961P1300	NA	NA	boechera_wagner	8_1006	Mah	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P633	NA	NA	boechera_wagner	8_1012	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P48	NA	NA	boechera_wagner	8_1013	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P370	NA	NA	boechera_wagner	8_1023	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P359	NA	NA	boechera_wagner	8_1032	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P894	NA	NA	boechera_wagner	8_1043	Jam	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P80	NA	NA	boechera_wagner	8_1047	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1551P31	NA	NA	boechera_wagner	8_1048	Jam	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P327	NA	NA	boechera_wagner	8_1061	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P130	NA	NA	boechera_wagner	8_1064	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P452	NA	NA	boechera_wagner	8_1067	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P119	NA	NA	boechera_wagner	8_1069	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P232	NA	NA	boechera_wagner	8_1071	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P314	NA	NA	boechera_wagner	8_1076	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P562	NA	NA	boechera_wagner	8_1077	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1041	NA	NA	boechera_wagner	8_1104	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P759	NA	NA	boechera_wagner	8_1137	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P710	NA	NA	boechera_wagner	8_1140	Mil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P160	NA	NA	boechera_wagner	8_1203	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1554P175	NA	NA	boechera_wagner	8_1204	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1978P290	NA	NA	boechera_wagner	8_1209	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1959P1164	NA	NA	boechera_wagner	8_1213	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1979P417	NA	NA	boechera_wagner	8_1214	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1956P871	NA	NA	boechera_wagner	8_1216	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P620	NA	NA	boechera_wagner	8_1218	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P715	NA	NA	boechera_wagner	8_1224	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1555P265	NA	NA	boechera_wagner	8_1225	Sil	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P592	NA	NA	boechera_wagner	8_1226	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1955P788	NA	NA	boechera_wagner	8_1232	Sil	4	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1982P720	NA	NA	boechera_wagner	8_1298	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P591	NA	NA	boechera_wagner	8_1322	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1977P1706	NA	NA	boechera_wagner	8_1324	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P534	NA	NA	boechera_wagner	8_1333	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1981P594	NA	NA	boechera_wagner	8_1335	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1980P519	NA	NA	boechera_wagner	8_1337	Mah	3	NA	NA	NA	NA	NA
rockcress	NA	root	NA	M1958P1048	NA	NA	boechera_wagner	8_1361	Jam	4	NA	NA	NA	NA	NA
