SampleID	host_common_name	study	Compartment	Experiment	MDS1	MDS2	MDS3	MDS4	MDS5
1792.L12A095	maize	maize_ley	Rhizosphere	NA	-0.77215760943807	-1.9135037823698415	0.4810499651780308	0.7223135507731324	1.205122763472207
1792.L13A096	maize	maize_ley	Rhizosphere	NA	-0.6882673594517542	-1.2032733411706524	0.22399158726254761	0.449874775165426	0.14694915057173483
1792.L14A094	maize	maize_ley	Rhizosphere	NA	-0.7062248215273631	-1.5203097740377698	0.13576802694358187	0.48825370563541126	0.22776723936945958
1792.L14A095	maize	maize_ley	Rhizosphere	NA	-0.689358906414058	-1.395644327902645	-4.570517619957602e-4	0.6829521734169276	0.7775661545504583
1792.L14A096	maize	maize_ley	Rhizosphere	NA	-0.6427420908607008	-0.8446664369812821	-0.21288606146316538	0.23886278686528692	-0.2528468982526631
1792.L15A094	maize	maize_ley	Rhizosphere	NA	-0.7144527971887681	-1.5672796190648233	0.2713496381667024	0.6120477540137159	0.6915974176844107
1792.L15A095	maize	maize_ley	Rhizosphere	NA	-0.6972314449772218	-1.255395593152873	-0.11958494304639122	0.6239381316341981	0.5162205694109304
1792.L16A094	maize	maize_ley	Rhizosphere	NA	-0.66152146490673	-1.4616378645797727	-0.025405454889720243	0.6421657544652785	0.4471381842800738
1792.L16A095	maize	maize_ley	Rhizosphere	NA	-0.7604005655908566	-1.421893354717517	0.1838186531355757	0.5237927372500042	0.030099696709388033
1792.L16A096	maize	maize_ley	Rhizosphere	NA	-0.7304124231902379	-1.0068431317325783	0.23597368098023003	0.08125284851318952	-0.6467255879593566
1792.L17A094	maize	maize_ley	Rhizosphere	NA	-0.7411358480045893	-0.9961279093746603	0.022696656854559794	0.3266337966827177	-0.1649351323049347
1792.L17A095	maize	maize_ley	Rhizosphere	NA	-0.6964309941634955	-1.6092330703486337	0.3156966892885739	0.6030208093986936	0.8817384280228456
1792.L18A094	maize	maize_ley	Rhizosphere	NA	-0.7349694016263958	-1.4524263876344428	0.16806516866036333	0.5590301283587489	0.5449295286619656
1792.L18A095	maize	maize_ley	Rhizosphere	NA	-0.6833644034288253	-0.6744557586961827	0.1144429337911683	-0.03791520362995194	-1.6472659790670847
1792.L18A096	maize	maize_ley	Rhizosphere	NA	-0.6752769942512614	-0.9468079757663475	-0.17392756095439482	0.25830389350421923	0.06917443646548033
1792.L19A094	maize	maize_ley	Rhizosphere	NA	-0.7252975172614702	-1.5910564051643536	0.3447834163089536	0.5076598481133751	0.3883693961759986
1792.L19A095	maize	maize_ley	Rhizosphere	NA	-0.6797866396833865	-1.3336319942500237	0.3930242327394135	0.44593740309758617	0.26312859535123634
1792.L19A096	maize	maize_ley	Rhizosphere	NA	-0.7449165193084788	-1.4250600170480714	0.19735657951183977	0.37367714160575694	-0.06143592388644957
1792.L20A094	maize	maize_ley	Rhizosphere	NA	-0.7232169027779625	-1.3303752959419273	0.3325888085384103	0.4043246532403574	-0.3059485694083312
1792.L20A095	maize	maize_ley	Rhizosphere	NA	-0.6990623679051822	-0.9837347575058772	0.17815836997597417	0.30246352787435804	-0.7679716771395771
1792.L20A096	maize	maize_ley	Rhizosphere	NA	-0.6514143279865172	-1.2453951974282491	-0.04310679311070898	0.4687511486030767	0.007417814125181379
1792.L21A094	maize	maize_ley	Rhizosphere	NA	-0.771856226223304	-1.7465999490634074	0.3934334538765263	0.6609963299946797	1.1071066182134828
1792.L21A095	maize	maize_ley	Rhizosphere	NA	-0.7436344815471031	-1.4290256668024328	0.2119157517211861	0.5330969395964461	0.4386237722170498
1792.L21A096	maize	maize_ley	Rhizosphere	NA	-0.7548814382065119	-1.4970656738007115	0.23859943843116643	0.5609661182022172	0.7805570398506577
1792.L22A094	maize	maize_ley	Rhizosphere	NA	-0.720092856783872	-1.435128709480804	0.25586668782220334	0.47384950905690515	0.5386571499253632
1792.L22A095	maize	maize_ley	Rhizosphere	NA	-0.7443131321546795	-1.57119871908572	0.15322949244750758	0.6206087500201848	0.6824223532676622
1792.L22A096	maize	maize_ley	Rhizosphere	NA	-0.6972718718878982	-1.136912926232821	0.10393860031191417	0.24362125160335274	-0.023763292022485102
1792.L23A094	maize	maize_ley	Rhizosphere	NA	-0.741135947589723	-1.715300281965433	0.42398137617504106	0.5984437398150463	1.0965191050138159
1792.L23A095	maize	maize_ley	Rhizosphere	NA	-0.7004457192500553	-1.1824980018718299	-0.06600332043841886	0.6079858900869094	0.6003327934367447
1792.L24A094	maize	maize_ley	Rhizosphere	NA	-0.7439752706074658	-1.1395832244805588	-0.024359766581112604	0.5463693457274795	0.15353993953187361
1792.L24A095	maize	maize_ley	Rhizosphere	NA	-0.6803535257374919	-1.2939393378637563	0.4241293141784352	0.32325278564000537	0.5852846220061622
1792.L24A096	maize	maize_ley	Rhizosphere	NA	-0.7312374323265391	-1.3963096626571345	0.23750160041867358	0.42808101634569673	0.2481695976395399
1792.L25A095	maize	maize_ley	Rhizosphere	NA	-0.6614386708596061	-0.5543921580271645	-0.1145588762607607	0.11698889996157014	-1.090590203715825
1792.L25A096	maize	maize_ley	Rhizosphere	NA	-0.6921295948864803	-1.068714177239848	0.2000391108186763	0.27886533489846915	-0.306727779023778
1792.L26A094	maize	maize_ley	Rhizosphere	NA	-0.7089373877040428	-1.2011972529092305	0.16730176376929745	0.32252287037421057	0.031257840030519346
1792.L26A095	maize	maize_ley	Rhizosphere	NA	-0.6933426430120205	-1.1795041983187593	-0.03951920780363189	0.4983053146730498	0.31900142968804057
1792.L26A096	maize	maize_ley	Rhizosphere	NA	-0.6684692476224127	-1.1255568538618068	0.2735489857171777	-0.03766651968296283	-0.43932223126448094
1792.L27A094	maize	maize_ley	Rhizosphere	NA	-0.7651704981983763	-1.6761707358362765	0.3603279670233176	0.5987410652731512	0.5162329813071957
1792.L27A095	maize	maize_ley	Rhizosphere	NA	-0.6887131139767639	-0.6359388996858497	0.0751419710528786	0.10189955357370058	-0.41185123286978337
1792.L27A096	maize	maize_ley	Rhizosphere	NA	-0.6317813135071602	-0.9736490640039157	0.10828714112665576	0.10368761460400153	-0.6639168676177122
1792.L29A094	maize	maize_ley	Rhizosphere	NA	-0.6370175713918593	-0.7663197531620799	-0.12856439139768924	0.16006953328804144	-0.713932755890765
1792.L29A095	maize	maize_ley	Rhizosphere	NA	-0.5852117649968063	-0.8930946882845925	0.1253728516049129	0.1558102385683118	-1.0750875486867533
1792.L29A096	maize	maize_ley	Rhizosphere	NA	-0.6404409548406124	-1.16276380322277	0.26159444596526	0.20692447903742445	0.045017088993854384
1792.L30A094	maize	maize_ley	Rhizosphere	NA	-0.761979406153944	-1.7431634738495796	0.32035665529545193	0.7357742947771564	0.9278757679232659
1792.L30A095	maize	maize_ley	Rhizosphere	NA	-0.7280863429147478	-1.8625674462935515	0.4787347380367993	0.629113007034188	1.3021749621776548
1792.L30A096	maize	maize_ley	Rhizosphere	NA	-0.7362126071037328	-1.6030848753014393	0.2598938627295155	0.6031424791974067	0.8009267622104791
1792.L31A094	maize	maize_ley	Rhizosphere	NA	-0.742615393800208	-1.7469005950622125	0.3060567933906333	0.6559442391894557	1.0204351699260688
1792.L31A095	maize	maize_ley	Rhizosphere	NA	-0.7512272383601588	-1.6224912861076606	0.3765230014369627	0.553257352485876	0.6489930189244864
1792.L31A096	maize	maize_ley	Rhizosphere	NA	-0.7322487030213263	-1.3736926943103633	0.34072441035615514	0.40008575611805675	0.1130977530511027
1792.L32A094	maize	maize_ley	Rhizosphere	NA	-0.6214727579274655	-1.0291543833770969	0.0627822453937467	0.5167043391946576	-0.2903498801004855
1792.L32A095	maize	maize_ley	Rhizosphere	NA	-0.686168862589452	-1.5656209666240855	0.18592294268847526	0.5781766668777283	0.8572118759779459
1792.LBS1	maize	maize_ley	Bulk Soil	NA	-0.47329833778031993	-0.4550763588427065	-0.15674202976898308	-0.23102778822637218	-0.9174839986834641
1792.LBS11	maize	maize_ley	Bulk Soil	NA	-0.47856857111048734	-0.30794781713715763	-0.3447014867342746	-0.1112092699214852	-0.7586799024226042
1792.LBS2	maize	maize_ley	Bulk Soil	NA	-0.4744314512783164	-0.3133554554866081	-0.3489878957827319	-0.05190800409818181	-0.8804929430284745
1792.LBS4	maize	maize_ley	Bulk Soil	NA	-0.47073480211383245	-0.32832004960045696	-0.41680093686384867	-0.01413914742427125	-0.7514329259140933
1792.LBS5	maize	maize_ley	Bulk Soil	NA	-0.45303613646208585	-0.13823442808803973	-0.5255071251941552	-0.08487730634984433	-0.6516838876709428
1792.LBS7	maize	maize_ley	Bulk Soil	NA	-0.4763979707707457	-0.26681297322881287	-0.5177801625984652	-0.027231604742414962	-0.5447894873660629
1792.LBS8	maize	maize_ley	Bulk Soil	NA	-0.5081449096273017	-0.29852873354968706	-0.2272401689511277	-0.24265405416684246	-0.8039657714444638
1792.LBS9	maize	maize_ley	Bulk Soil	NA	-0.5071706273453457	-0.2690142940920961	-0.6029062726208706	0.010804446529588334	-0.3368936473744736
1792.U427A61	maize	maize_ley	Rhizosphere	NA	-0.4294139690048992	-0.27411212420205233	0.3609068060138006	-0.7028657542491245	-3.1844054042084977
1792.U427A62	maize	maize_ley	Rhizosphere	NA	-0.48547950390101374	-0.11940809628852578	0.4177924114027581	-0.5299827741909702	-2.799670079000861
1792.U429A61	maize	maize_ley	Rhizosphere	NA	-0.5233242576905771	-0.3722367942026171	0.4539509972594422	-0.8390458608838363	-2.6526835599054994
1792.U429A62	maize	maize_ley	Rhizosphere	NA	-0.5299086445217173	-0.3801441206243664	0.45271425521629033	-0.9097857781094838	-3.1453818480614966
1792.U429A63	maize	maize_ley	Rhizosphere	NA	-0.5140108208590621	-0.1944632276227575	0.41971821033056406	-0.6729671611089233	-3.303679762049001
1792.U433A61	maize	maize_ley	Rhizosphere	NA	-0.5670454958638368	-0.22123125361445695	0.46890770058612685	-0.6439124683659722	-3.0745627639318034
1792.U433A62	maize	maize_ley	Rhizosphere	NA	-0.44236968779138164	-0.32429883529904957	0.4063373224532094	-0.8276014685557834	-3.0846658902210393
1792.U433A63	maize	maize_ley	Rhizosphere	NA	-0.5035079730698206	-0.4093141252736181	0.42061240928771315	-0.7945668003376838	-3.0472190624470703
1792.U435A61	maize	maize_ley	Rhizosphere	NA	-0.4390620074678276	-0.2571323369943097	0.3888076612579371	-0.7769507768164299	-3.2056807008265524
1792.U443A61	maize	maize_ley	Rhizosphere	NA	-0.4350696726379592	-0.45901517593724595	0.3772125602947361	-0.6506640860993085	-2.7361322187775134
1792.U443A62	maize	maize_ley	Rhizosphere	NA	-0.41418530801777576	-0.1732021659472126	0.3087173560509875	-0.769120283916104	-3.106675722483659
1792.U443A63	maize	maize_ley	Rhizosphere	NA	-0.46128096413300856	-0.35858014771828384	0.3802214609705869	-0.8430017542867934	-3.1665080572927202
1792.U445A61	maize	maize_ley	Rhizosphere	NA	-0.5802530487432147	-0.9408255332978787	0.5064424238863888	-0.10695878319947613	-1.4669911146035606
1792.U447A61	maize	maize_ley	Rhizosphere	NA	-0.457161675600943	-0.14651090126773986	0.46572067538487977	-0.5077862386268008	-3.0895784974966047
1792.U447A62	maize	maize_ley	Rhizosphere	NA	-0.4108797429643858	-0.27567891538144	0.3301841851517355	-0.7407301359610087	-2.960087158068272
1792.U457A62	maize	maize_ley	Rhizosphere	NA	-0.460880948863145	-0.26778003138285345	0.41385681392129986	-0.7128147349279321	-3.108352557203102
1792.U463A61	maize	maize_ley	Rhizosphere	NA	-0.4978902725374429	-0.28938681847873243	0.3602758881201914	-0.6414421068128113	-2.09955204306227
1792.U463A62	maize	maize_ley	Rhizosphere	NA	-0.4201120028973579	-0.3232135406397109	0.3577473097605107	-0.6228295531818469	-3.1306690153368817
1792.U463A63	maize	maize_ley	Rhizosphere	NA	-0.44813014096141485	-0.3619064228493703	0.42047001187292066	-0.6735254465976964	-2.7901987802373527
1792.U471A61	maize	maize_ley	Rhizosphere	NA	-0.45770805153283745	-0.17786264746092162	0.3612514346054398	-0.6537761750286986	-3.3046132404775452
1792.U471A62	maize	maize_ley	Rhizosphere	NA	-0.38299185811888864	-0.1649900880619704	0.1750899169951652	-0.46997741174718705	-2.7961567957658873
1792.U471A63	maize	maize_ley	Rhizosphere	NA	-0.4840840537195448	-0.19271066979243506	0.32695005576835173	-0.7324161312340727	-3.1745961816508017
1792.U473A61	maize	maize_ley	Rhizosphere	NA	-0.41030563211731175	-0.2797409141450905	0.31941111001038625	-0.7248038728184134	-3.2194784520981643
1792.U473A62	maize	maize_ley	Rhizosphere	NA	-0.4699506833755095	-0.14762876008574188	0.4159861451798184	-0.6416154908050258	-3.365386350299378
1792.U475A62	maize	maize_ley	Rhizosphere	NA	-0.4695912482701418	-0.3333670532643304	0.3927704196715229	-0.8338102342186177	-2.7676519931216634
1792.U475A63	maize	maize_ley	Rhizosphere	NA	-0.7907418393735982	-1.1276637036812462	0.3041669778016064	0.3829801568561894	0.15829794977049846
1792.U477A61	maize	maize_ley	Rhizosphere	NA	-0.4313539857483116	-0.30418045856713816	0.3166168902938602	-0.6764780357045235	-3.368190933132959
1792.U477A62	maize	maize_ley	Rhizosphere	NA	-0.4609798704620777	-0.2844414468302361	0.43618676862728273	-0.8307860438807245	-3.2267228615815555
1792.U477A63	maize	maize_ley	Rhizosphere	NA	-0.48349346838955115	-0.38153330042127714	0.3902417419760946	-0.7861875180380984	-3.2850979342964197
1792.U481A63	maize	maize_ley	Rhizosphere	NA	-0.4425727615585867	-0.28020560772119607	0.31125969444690893	-0.8615976177536248	-3.149042006158983
1792.U491A62	maize	maize_ley	Rhizosphere	NA	-0.5048136078600985	-0.13233956828493038	0.44664855203743054	-0.7907714270386152	-3.0605537605191224
1792.U491A63	maize	maize_ley	Rhizosphere	NA	-0.49698605450587735	-0.21232168345646604	0.41909690270978905	-0.6162031851252071	-2.9783173030370516
1792.U493A61	maize	maize_ley	Rhizosphere	NA	-0.45422491248901603	-0.22705263807088968	0.40289901061849315	-0.6045759225152627	-3.3346083005895033
1792.U493A62	maize	maize_ley	Rhizosphere	NA	-0.4355783051016501	-0.3712341900567956	0.37857507627203735	-0.8225285034220483	-2.5175187105804167
1792.U493A63	maize	maize_ley	Rhizosphere	NA	-0.47454038611073374	-0.18973988067081635	0.40171078366004104	-0.6539413632367871	-3.3785912001105216
1792.U495A62	maize	maize_ley	Rhizosphere	NA	-0.49455774726364965	-0.23306533762668027	0.3692770617289765	-0.7024786933475972	-3.2145494853057404
1792.U497A61	maize	maize_ley	Rhizosphere	NA	-0.46810043327298956	-0.46912556919293974	0.2416127852441722	-0.5924576625229857	-2.276517542012691
1792.U497A62	maize	maize_ley	Rhizosphere	NA	-0.479539243114314	-0.4080976437481157	0.36444620527326155	-0.5676288684888752	-2.9903855683810816
1792.U499A61	maize	maize_ley	Rhizosphere	NA	-0.44180532085133295	-0.2880275273180836	0.39739265558901476	-0.9116440834575796	-3.162657745514264
1792.U499A62	maize	maize_ley	Rhizosphere	NA	-0.5144347220628329	-0.25295659440895707	0.420077448961434	-0.8140346545782644	-2.8827465206521485
1792.U503A62	maize	maize_ley	Rhizosphere	NA	-0.5839715406516607	-0.37489078150385674	0.38591103199111737	-0.5822838939515949	-2.5175024052642385
1792.U503A63	maize	maize_ley	Rhizosphere	NA	-0.5108244553018609	-0.4074944006383268	0.40851326006367794	-0.5099301035744048	-2.816818107586147
1792.U505A61	maize	maize_ley	Rhizosphere	NA	-0.5166779047371738	-0.40395746985714914	0.44317953494840306	-0.5661833392401411	-2.482766024845738
1792.U505A62	maize	maize_ley	Rhizosphere	NA	-0.45162460040211005	-0.31158090281895506	0.3481633699473186	-0.5986555191721592	-2.9203990235789914
1792.U505A63	maize	maize_ley	Rhizosphere	NA	-0.5574004403368806	-0.6446381875963558	0.4133847129657441	-0.10873173933768562	-2.0907253824256555
1792.U507A61	maize	maize_ley	Rhizosphere	NA	-0.3899298274192684	-0.24257089362145692	0.223981061232609	-0.7012738854329128	-2.920564965750133
1792.U507A62	maize	maize_ley	Rhizosphere	NA	-0.5235325586868839	-0.433507894364026	0.36250721366882516	-0.776551284433822	-2.3503608243069407
1792.U507A63	maize	maize_ley	Rhizosphere	NA	-0.4737463540423169	-0.34299943394399673	0.3422784094786278	-0.9266966216201049	-2.67106985184282
1792.U509A63	maize	maize_ley	Rhizosphere	NA	-0.5133359673410269	-0.6523581420513528	0.4021271272918631	-0.4223156954776458	-1.9821749622739295
1792.U513A62	maize	maize_ley	Rhizosphere	NA	-0.551313433263414	-0.5213995878941724	0.42474852235443006	-0.48340371424860606	-2.9284055255695427
1792.U513A63	maize	maize_ley	Rhizosphere	NA	-0.5001657340182936	-0.37368979392731116	0.3966858307385318	-0.7233519182606173	-3.038194280991006
1792.U515A62	maize	maize_ley	Rhizosphere	NA	-0.4910636324624066	-0.4641592702042729	0.25952557151109573	-0.4955225653981057	-2.3857834111929566
1792.U519A63	maize	maize_ley	Rhizosphere	NA	-0.43105366974297427	-0.3486440347353624	0.32629314586021624	-0.802042834520993	-2.6876751671839805
1792.U525A62	maize	maize_ley	Rhizosphere	NA	-0.45592732048152357	-0.390775468585733	0.34192344296647714	-0.8135020851841486	-3.1759150840523644
1792.U525A63	maize	maize_ley	Rhizosphere	NA	-0.4434869901278862	-0.2237013677414168	0.2595855792178388	-0.6571093951599982	-2.786363684097357
1792.U527A62	maize	maize_ley	Rhizosphere	NA	-0.45408206860003514	-0.34246548609317495	0.375560295722726	-0.7544713523148109	-3.183739001115522
1792.U527A63	maize	maize_ley	Rhizosphere	NA	-0.44344582616822015	-0.39224984718319056	0.351469707536708	-0.885880369733435	-3.014201737326544
1792.U537A61	maize	maize_ley	Rhizosphere	NA	-0.3851831215544767	-0.38456193943003836	0.1725450906162121	-0.6106878944253799	-3.0760653768787765
1792.U537A62	maize	maize_ley	Rhizosphere	NA	-0.42795695928443533	-0.26288691083411536	0.30612835952730866	-0.815338899169898	-3.240687238379884
1792.U537A63	maize	maize_ley	Rhizosphere	NA	-0.43594609478836205	-0.24580557383382992	0.3542501187940706	-0.81892542051549	-3.366501677679211
2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.4219663604850043	0.43970623884867954	-1.2372005297536386	0.11060824333874374	-0.3967408125613516
2382.DPOO1.C1.HA.1.23.r1.root.6.11.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.439655964180692	0.47289306831361466	-1.488493723992344	0.12826842492840398	-0.13648863920900114
2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.38549341350931515	0.40794874798442243	-1.3820624753787307	0.18385970313202454	-0.17003570639572327
2382.DPOO1.C1.HA.1.427.rhizo.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.2650368860681873	0.3694258234559603	-1.7760446799659917	0.19577696143518655	0.6513381287518962
2382.DPOO1.C1.HA.1.428.root.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4687562759063942	0.4039950049307679	-1.3376486665669864	0.12993843218192866	-0.2378745888669922
2382.DPOO1.C1.HA.1.626.bulk.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.3079053059205164	0.3370821753092473	-1.8708656153550545	0.12176446566399234	0.5422403849009558
2382.DPOO1.C1.HA.1.627.rhizo.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.277125032113333	0.32859098950160165	-1.8771539926956662	0.17537490885580231	0.5410816634390517
2382.DPOO1.C1.HA.1.628.root.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4041264244369735	0.3878415894347125	-1.6755895743748646	0.12561028478115865	-0.13433947083572184
2382.DPOO1.C1.HA.2.27.root.6.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.5196041262652689	0.2685642992135111	-1.160053196594604	0.05536084757801359	-0.36051088836341705
2382.DPOO1.C1.HA.2.432.rhizo.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.25979146296621697	0.33312371926509293	-1.8401569731460576	0.21282243331270428	0.5452713480463456
2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4324265223471618	0.44333128246390896	-1.5875237090785415	0.1309031727038051	-0.04490001570472359
2382.DPOO1.C1.HA.2.631.bulk.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.30148280143812567	0.3510060741503548	-1.8604069774436296	0.11636735617060796	0.5875846656650817
2382.DPOO1.C1.HA.2.632.rhizo.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.2862892927119061	0.30393624872093755	-1.8703138007347728	0.1207530873557019	0.4812763245129599
2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4288681858563401	0.3972928374805924	-1.6084631746855653	0.06699895503974672	-0.3764567400280189
2382.DPOO1.C1.HA.3.238.root.9.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.4515829503695337	0.4099584987660346	-1.2239293981899482	0.1602450964158705	-0.46211474136072567
2382.DPOO1.C1.HA.3.31.root.6.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.48894152977964545	0.31718723445371577	-1.307771465234251	-0.06274760116571415	-0.33079067170294735
2382.DPOO1.C1.HA.3.436.r1.bulk.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.28588251315515084	0.3869360831938891	-1.9070862865873413	0.15705351723858807	0.6243608092535639
2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.29160004826213987	0.3738793869889332	-1.8354699880800882	0.17627620101071959	0.6830385139372497
2382.DPOO1.C1.HA.3.437.rhizo.4.12.r1.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.29828105660131754	0.3839026891837789	-1.7795207366827606	0.13772450008587128	0.6876597880189083
2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.41959227393885823	0.4864040955539849	-1.6462654089798525	0.1607094771161164	0.16211499296197074
2382.DPOO1.C1.HA.3.636.bulk.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.287068591367371	0.33177826573088953	-1.9090079365859558	0.12130288017120557	0.6103686781799951
2382.DPOO1.C1.HA.3.637.rhizo.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.3251497551421781	0.28252739395018206	-1.9200593384752538	0.09161140936357325	0.6049632821395617
2382.DPOO1.C1.HA.3.638.root.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.47486018300283694	0.3685733183172437	-1.6749342807029721	-0.008788894022672362	0.062121858940087406
2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.4407298176358257	0.334285332961946	-1.539266478621653	0.015248720792535078	-0.09712611484258854
2382.DPOO1.C1.HA.4.35.root.6.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.4929603523445446	0.4138164276922084	-1.2884547821555914	0.10103217028586549	-0.018605488841090537
2382.DPOO1.C1.HA.4.442.rhizo.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.3666887075567027	0.4319716939510075	-1.6401101430139626	0.12665860820096242	0.7913319263504491
2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.29668170740894745	0.33575497911698376	-1.8978593660897625	0.15330402271365456	0.6794564710619018
2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4559168648491117	0.41844911145628694	-1.6393757479759656	0.02445596861523592	0.2565207104144462
2382.DPOO1.C1.HA.4.641.bulk.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.2795663924421844	0.3181130792640734	-1.9010161735409914	0.1329440523283766	0.5362475345537575
2382.DPOO1.C1.HA.4.642.rhizo.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.2748971370668576	0.3468258420137388	-1.790049419811318	0.14383212235426768	0.4096782971685065
2382.DPOO1.C1.HA.4.643.root.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4409651393430979	0.3599662970311206	-1.6770940571172641	0.04486174454198673	-0.10943260673387015
2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.46024975298782134	0.3180537890590055	-1.4593139035394047	0.009123917550279389	-0.19234337601695448
2382.DPOO1.C1.HA.5.447.rhizo.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.301331339329762	0.3478544438704914	-1.7683079098064571	0.1328902841522845	0.6810440969416238
2382.DPOO1.C1.HA.5.448.root.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4762962699791173	0.38663648038565795	-1.5416900199042	0.07189366634195915	-0.09235545593960187
2382.DPOO1.C1.HA.5.646.bulk.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.3112607382813032	0.3056197943373948	-1.9534545880489178	0.06597740599147044	0.649409130213415
2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.31883841265722196	0.25030805414828183	-1.9080474642838812	0.11572355334601829	0.657213858254524
2382.DPOO1.C1.HA.5.648.root.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.45256757351197874	0.29543967739467736	-1.5260794673654552	-0.013483634818374895	-0.14862480032429679
2382.GM.181.R1.bulk.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.3473532159331169	0.44422590803989925	-1.0292755279436876	-0.20195029280545337	-0.016062838074450424
2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.1446505470361204	0.2993960536901949	-1.5786080740211779	0.0960434681892656	0.15671196916901634
2382.GM.181.R1.root.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4649711719762488	0.40638472993028374	-0.9596306964325269	0.12440801324756949	-0.9311527707962151
2382.GM.181.R2.bulk.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.36261417650325745	0.42828662243102433	-0.8604254060552047	-0.2760823319620703	-0.10384531518044895
2382.GM.181.R2.rhizo.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.17568623989501642	0.3402467203759427	-1.4192813492134797	0.009617868492138497	-0.05014993437653469
2382.GM.181.R2.root.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.4776613219736135	0.46183883102094964	-1.1021914903230403	0.035676419900181465	-0.7312641498283395
2382.GM.181.R3.bulk.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.34110785446868896	0.4376832421428801	-1.0098353271383371	-0.21552951983710958	-0.07433433750435414
2382.GM.181.R3.rhizo.10.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.2041273146368647	0.37130558332641145	-1.5349977110927486	0.056335934392332435	0.13332330117359206
